8238009,11,15,16,11,15,14,15,16,13,19,17,18,17,24,11,16,13,20,20,14,27,20,16,16,13,14,20,16,19,12,17,13,21,12,18,24,14,23,23,13,14,29,15,17,16,24,19,20,14,23,13,14,11,15,13,13,18,16,21,15,12,23,24,23,25,13,18,14,14,13,18,10,10,21,11,15,15,21,18,10,12,15,18,17,15,12,16,17,24,12,13,10,12,21,10,26,16,16,14,12,12,14,17,22,16,13,11,14,12,16,11,11,14,11,14,14,18,14,15,14,11,23,11,17,19,17,18,14,18,18,16,18,14,18,13,15,14,19,17,22,17,21,17,19,17,13,12,16,15,12,12,15,17,11,16,11,23,13,17,20,17,18,15,16,26,18,25,11,15,28,16,17,17,25,19,14,11,11,15,19,25,20,16,13,16,21,18,20,12,19,23,20,18,14,20,16,11,18,14,14,32,13,19,17,18,37,12,16,19,13,15,18,16,18,18,13,13,17,25,14,15,17,16,17,25,21,14,12,12,11,18,15,13,13,12,14,14,23,13,13,19,20,11,14,19,20,19,16,12,24,27,16,17,16,14,13,14,13,13,14,20,13,13,12,14,12,13,15,15,14,16,17,11,12,18,13,14,15,21,15,13,18,15,15,18,25,15,21,18,25,30,12,20,16,12,22,16,13,13,14,16,12,18,14,14,14,14,18,19,19,13,21,14,13,23,18,17,19,16,20,4,2,2,4,4,1,3,2,0,2,3,1,9,1,4,3,2,2,3,2,4,4,4,5,4,1,5,3,6,4,6,5,4,2,2,3,3,2,3,3,5,2,2,4,11,1,4,2,1,1,0,3,2,3,2,4,3,2,4,2,10,2,2,5,4,4,5,1,2,2,1,3,3,3,1,3,9,1,5,3,2,0,7,5,5,2,5,2,2,1,0,3,7,0,2,1,5,3,1,2,2,3,1,2,1,3,1,4,8,0,2,2,2,0,1,1,3,3,3,3,4,1,2,4,9,4,3,2,4,2,1,3,1,2,2,5,2,3,2,2,9,3,3,4,2,2,1,3,2,3,1,4,2,1,0,1,7,2,2,3,1,3,5,4,4,2,0,2,2,0,6,4,8,4,2,2,2,2,4,4,0,6,3,5,2,2,3,3,9,4,3,3,5,4,5,2,1,1,3,4,2,3,2,4,11,2,5,3,4,3,1,3,2,1,1,4,4,0,5,4,8,4,3,6,1,2,4,2,1,2,1,2,4,0,3,1,9,3,2,2,2,0,3,4,3,4,1,0,4,5,3,3,7,2,3,1,1,2,2,4,4,4,0,2,5,1,7,1,5,2,4,1,3,4,2,1,3,2,3,1,2,1,3,4,8,2,3,1,4,6,4,2,2,2,7,3,0,3,3,0,6,2,2,3,2,1,3,4,1,3,2,2,3,2,2,3,9,2,6,2,0,0,1
8239010,6,5,6,5,9,7,7,8,5,5,5,10,6,9,5,13,8,12,6,13,5,8,8,10,6,5,6,5,6,15,5,8,8,6,5,12,6,5,8,11,10,6,7,5,8,9,6,7,9,8,5,6,10,10,6,13,9,8,5,11,8,10,11,9,9,5,7,5,7,14,8,5,7,11,10,6,6,13,7,16,6,10,6,7,7,5,6,8,6,7,4,4,4,8,7,4,9,4,6,4,4,4,6,9,8,6,7,5,5,9,4,5,7,4,4,4,6,5,4,6,7,5,6,7,4,6,4,8,4,5,4,7,7,7,8,4,4,4,5,4,4,14,4,6,8,4,8,9,10,5,5,4,5,4,6,6,6,6,4,6,6,4,4,8,13,4,7,9,5,5,4,6,4,5,7,9,10,4,9,5,4,6,4,10,5,4,6,4,9,9,5,6,7,7,6,4,4,4,11,5,5,9,4,5,4,13,4,7,4,4,6,6,5,6,7,4,13,7,5,5,7,8,11,5,12,5,8,10,14,7,6,5,12,5,11,5,16,7,6,5,6,6,7,7,5,8,13,7,7,11,6,6,5,5,7,11,12,9,5,10,5,5,11,7,6,6,8,10,10,11,5,10,7,5,11,7,10,7,5,6,7,9,9,7,5,6,5,6,5,9,11,6,6,5,12,7,5,7,6,6,5,10,6,5,5,6,6,8,11,6,12,9,10,8,8,5,5,9,6,5,2,1,0,1,1,1,1,1,1,1,1,1,2,0,2,1,2,1,2,0,2,1,1,2,2,0,1,2,5,1,1,2,3,1,2,1,0,0,2,2,2,1,1,1,3,2,2,2,2,0,1,2,0,3,3,1,0,0,2,2,5,2,1,1,1,1,0,2,2,1,1,1,2,3,1,1,5,1,2,1,2,0,2,0,2,1,0,1,0,1,1,1,4,0,0,0,1,0,1,0,1,0,0,2,2,1,1,0,3,1,2,1,1,1,2,0,1,2,0,0,1,3,1,0,3,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,2,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,4,1,1,0,1,0,1,1,1,0,3,1,0,3,2,1,3,3,0,1,1,0,2,2,1,0,0,0,2,1,2,2,4,1,1,1,0,1,0,1,1,2,1,1,1,1,2,0,3,1,1,2,1,1,2,1,2,0,0,1,1,2,0,1,3,1,0,1,0,0,2,1,0,1,2,1,1,2,0,2,3,1,0,2,1,3,2,0,1,2,3,1,2,2,0,1,4,1,1,0,1,0,3,1,0,3,1,3,1,0,0,1,3,0,1,0,2,2,3,3,1,0,3,2,0,2,2,0,2,0,1,0,0,1,1,2,0,2,2,1,1,2,0,0,3,2,0,1,3,2,0,1,1,2,1,4,2,1,0,2,5,2,1,0,0,0,1
8240011,3,4,3,3,7,3,6,3,4,7,3,4,3,3,7,4,4,5,5,7,3,3,3,3,4,3,7,4,5,7,3,6,8,3,5,5,3,6,4,3,5,3,6,7,4,6,4,3,3,5,5,3,4,4,5,3,3,3,3,3,4,4,3,4,3,10,3,3,7,4,9,3,6,3,5,3,11,4,5,7,5,3,4,4,7,3,5,4,9,9,3,3,4,7,4,6,3,6,3,3,3,3,5,5,4,3,3,3,3,6,4,5,3,2,3,2,5,2,2,2,2,2,5,2,2,4,4,3,5,2,2,3,4,2,4,3,6,6,5,2,2,3,6,6,3,2,4,3,4,2,4,5,4,2,2,3,4,3,3,2,2,4,2,5,3,5,2,2,4,2,5,2,2,3,9,3,3,2,2,2,9,2,3,2,2,8,2,2,3,2,2,2,2,4,4,2,3,2,2,2,2,3,4,2,4,2,2,2,3,4,2,2,4,2,3,2,4,3,2,2,3,5,2,2,3,2,2,3,2,2,2,2,2,6,2,5,2,2,2,3,2,7,7,3,4,2,2,3,2,2,4,2,5,3,2,2,9,2,2,2,2,2,2,4,3,3,2,2,6,2,2,2,2,2,2,2,4,2,2,6,2,8,3,2,2,3,4,2,2,3,2,2,2,5,3,4,5,3,8,5,8,6,3,3,3,5,7,6,4,3,4,7,3,3,7,4,4,5,3,4,0,0,2,2,0,0,1,1,0,0,1,0,1,1,1,0,1,2,1,0,1,1,3,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,2,2,2,1,1,2,1,1,0,1,1,0,0,1,2,3,1,2,2,1,1,3,0,1,0,2,1,0,3,1,0,1,2,1,1,0,0,2,1,2,1,1,1,0,1,0,0,1,1,0,0,0,1,2,1,0,1,2,1,0,1,1,0,1,1,0,0,2,0,1,0,2,0,0,2,1,1,1,1,0,0,0,0,0,1,2,1,0,1,0,2,1,1,0,1,0,0,0,0,0,2,2,1,2,2,1,0,1,1,0,1,1,2,0,0,2,0,2,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,2,1,2,2,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,2,1,0,1,1,2,1,0,0,2,2,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1,1,0,0,1,0,2,2,1,1,1,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,2,1,1,1,0,1,2,0,0,3,0,1,0,0,2,2,2,1,0,0,2,1,1,2,1,0,0,2,0,3,1,1,3,0,1,1,0,0,1
8231003,13,12,14,17,23,18,14,11,13,21,13,17,16,15,14,19,16,15,22,19,18,16,16,23,14,15,13,22,26,13,14,19,13,14,22,18,20,23,13,16,16,17,20,18,19,13,15,14,17,17,19,15,19,22,14,16,13,25,18,19,24,16,14,13,18,16,25,13,22,15,19,12,20,19,13,14,23,17,20,18,17,18,14,20,14,15,17,17,25,27,16,18,17,17,13,18,23,16,18,16,13,14,21,21,17,18,18,19,13,19,24,17,24,17,19,22,17,13,20,15,15,20,23,20,26,14,12,15,15,17,16,17,15,16,12,19,19,21,13,14,15,16,18,21,14,16,15,21,15,20,16,23,18,23,14,18,25,15,27,18,20,22,18,18,25,15,23,13,25,21,22,22,22,23,14,15,17,27,14,17,18,22,20,15,15,29,13,16,29,12,18,13,19,25,15,31,19,18,17,21,17,17,24,16,24,13,24,17,35,17,23,19,12,18,14,13,15,19,17,18,26,25,17,17,15,14,14,21,22,14,12,14,18,13,26,24,21,15,14,19,19,28,26,12,17,20,26,14,12,13,21,24,16,22,17,17,19,23,21,25,18,12,18,19,18,16,20,19,24,14,17,15,18,21,15,23,16,13,15,28,14,14,19,15,21,21,18,21,13,21,38,24,21,18,15,15,18,14,21,17,19,22,15,17,21,15,31,17,17,12,15,13,18,13,12,20,16,16,13,13,4,2,2,2,3,4,1,0,3,4,2,8,3,2,2,3,2,3,4,4,4,3,1,5,3,2,3,8,2,1,4,2,3,5,3,3,4,0,1,6,4,6,5,9,1,2,2,3,4,2,3,3,2,2,2,2,3,3,2,10,1,2,1,2,1,3,3,2,2,4,3,3,5,3,3,10,1,3,5,3,3,3,5,5,2,2,4,2,6,4,1,11,2,0,2,1,2,4,4,1,1,6,4,1,1,2,7,5,4,3,4,3,0,3,2,4,1,4,4,4,5,3,4,9,1,1,0,1,1,5,4,2,4,0,2,1,5,2,6,8,0,1,5,3,3,1,2,3,0,2,1,1,4,3,3,8,1,2,4,4,5,4,3,2,3,3,2,1,2,4,4,11,3,3,2,4,5,4,2,1,2,2,1,4,3,2,2,8,3,4,1,4,5,5,1,4,4,3,2,4,4,2,1,11,2,4,2,5,7,4,4,6,3,2,2,2,3,3,5,12,7,3,3,2,2,3,5,3,3,1,4,3,2,4,5,8,3,6,3,2,4,6,2,0,2,5,3,1,2,4,5,9,7,4,2,1,4,4,3,1,1,3,3,1,3,1,4,10,3,3,2,5,5,4,3,5,1,2,2,2,1,1,2,10,3,5,4,4,2,3,5,4,3,2,4,1,3,5,1,8,4,3,2,3,4,2,6,3,2,3,1,2,3,2,2,8,2,2,3,3,0,0,1
8232004,4,4,6,6,6,5,5,4,6,9,5,6,8,8,9,6,8,7,6,5,11,5,5,6,5,4,8,5,7,4,7,9,5,4,6,6,4,5,6,4,7,15,9,9,6,6,4,4,7,4,5,6,4,4,4,5,4,5,5,7,5,5,5,5,6,7,5,5,7,5,10,13,5,4,6,9,9,6,4,4,4,7,5,6,9,7,5,7,8,4,6,8,6,4,4,4,5,7,4,4,4,11,8,6,15,5,4,4,4,6,7,4,4,4,10,4,5,4,4,7,6,8,4,5,4,5,8,8,7,9,5,4,7,6,4,4,5,4,4,4,5,7,5,6,4,6,7,6,7,4,7,5,5,4,4,4,6,4,6,5,4,4,9,7,4,4,8,9,4,4,15,13,7,5,7,5,6,7,7,5,6,5,8,4,7,6,4,4,8,5,11,8,4,5,11,4,4,4,4,9,4,5,5,4,4,5,11,4,7,4,4,8,4,9,12,5,8,5,4,9,4,5,7,7,8,7,5,4,4,5,6,4,8,4,6,5,6,6,7,11,8,5,4,13,4,6,4,10,4,6,4,15,6,4,7,6,4,5,4,5,4,4,5,6,4,5,9,5,8,4,14,4,8,7,7,5,10,10,4,10,7,6,7,6,4,5,5,6,4,4,6,5,5,4,4,9,5,5,4,7,12,6,7,7,5,9,6,5,4,11,4,7,4,4,6,7,5,14,4,4,1,1,1,0,1,2,1,0,1,1,1,3,0,1,1,1,2,0,2,1,0,3,2,1,0,1,1,3,0,0,2,1,0,1,0,0,3,2,0,1,4,0,1,4,2,0,1,1,0,2,2,1,0,0,1,0,0,1,1,3,0,1,0,2,2,0,3,0,2,1,2,1,1,0,3,3,1,2,0,0,0,2,2,2,4,2,2,2,0,0,2,3,3,0,1,3,3,0,1,0,0,1,0,3,0,0,1,2,0,1,1,0,1,1,1,2,0,0,0,2,1,2,0,3,0,2,1,1,1,1,0,1,2,1,0,1,2,1,0,4,2,0,1,0,1,0,0,0,0,0,3,2,1,2,1,4,0,0,0,1,0,1,3,1,0,1,1,0,0,1,0,3,0,1,0,0,0,2,0,1,1,1,2,1,2,0,0,4,0,2,0,2,0,1,1,0,0,0,3,1,1,0,1,3,0,0,1,0,0,1,1,0,0,2,1,1,1,2,2,4,1,0,1,0,2,1,1,2,1,2,1,2,0,0,1,2,2,1,1,1,1,1,1,1,2,0,2,1,2,1,1,3,0,2,0,0,2,0,2,0,0,1,1,2,1,3,2,4,1,2,0,1,2,2,1,0,2,0,1,4,0,0,2,1,1,1,2,1,1,0,1,0,0,2,0,1,0,1,0,3,2,1,1,1,1,0,1,0,2,2,1,0,0,0,1,2,2,1,1,1,0,0,1
8233005,5,5,8,12,7,7,5,4,5,3,5,3,5,3,3,6,7,3,3,3,6,3,4,5,16,3,5,3,5,3,3,6,7,5,3,4,10,4,3,5,3,3,5,3,8,5,3,6,3,7,3,7,3,5,4,6,3,5,3,3,6,3,3,3,3,4,3,3,3,5,3,3,4,3,5,3,4,3,3,3,11,4,3,3,3,4,4,5,3,4,6,6,3,7,3,4,5,3,3,5,3,3,3,4,3,3,3,10,6,6,3,4,9,3,6,4,3,4,5,3,3,3,4,3,3,3,11,7,4,6,5,3,3,5,5,3,5,4,3,5,6,4,8,8,3,3,3,5,6,4,3,3,3,6,6,4,7,4,4,6,5,3,3,3,3,3,5,3,7,3,5,3,7,7,3,7,3,6,3,3,8,3,6,3,4,3,4,6,4,6,3,3,3,6,4,6,3,6,3,3,3,4,4,4,5,3,5,3,4,3,3,3,4,9,8,3,3,3,4,7,5,4,3,7,4,3,3,7,6,4,3,3,4,3,4,3,9,3,3,4,3,4,3,3,4,7,4,6,3,3,6,6,4,3,6,4,3,3,5,4,4,3,6,3,3,3,3,6,7,4,4,8,4,3,3,7,5,3,4,3,3,3,4,6,4,9,5,3,3,6,3,3,4,5,3,4,3,5,4,3,5,6,3,5,3,4,4,5,6,4,4,3,3,3,6,5,4,3,3,7,1,0,1,0,2,2,2,1,0,1,0,3,0,1,2,1,0,1,1,2,2,0,0,2,1,1,1,2,0,1,1,1,2,1,2,1,1,0,1,1,0,0,0,2,0,0,1,2,0,0,1,1,1,2,2,1,0,0,0,3,1,0,0,0,0,2,1,0,2,0,0,1,0,2,1,0,1,1,0,3,2,0,0,0,1,1,2,0,1,1,0,1,2,1,1,1,0,0,0,0,1,0,1,1,0,0,1,3,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,2,1,1,0,2,2,0,1,1,2,1,0,1,1,1,3,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,2,1,1,1,0,1,1,1,0,1,1,0,1,1,0,3,1,2,1,0,1,0,1,0,2,0,2,1,2,1,0,1,1,0,2,1,0,1,0,0,0,0,0,1,1,0,1,3,0,1,1,1,1,1,1,0,2,2,0,2,0,0,1,3,2,1,3,2,1,1,0,1,1,0,0,0,0,0,2,3,1,0,0,0,1,2,0,2,0,0,1,0,1,1,1,3,1,1,2,1,2,2,1,0,2,0,0,0,0,1,1,2,0,1,1,0,0,0,1,2,1,0,1,0,0,1,1,2,0,1,1,0,0,0,0,1,2,0,0,2,1,2,1,2,2,1,1,0,0,1,1,2,0,1,0,0,0,1,1,3,0,0,1,1,0,0,1
8234006,15,12,20,11,18,16,13,15,10,30,18,13,22,14,18,10,12,12,14,12,10,15,19,11,15,14,10,10,19,18,17,14,10,25,11,16,14,11,13,20,14,18,16,10,20,17,17,19,10,18,15,11,12,18,13,20,15,16,12,10,14,20,11,10,15,13,10,24,10,17,12,19,13,12,19,15,16,16,21,24,15,16,11,26,18,12,21,11,17,18,16,14,10,11,11,16,12,16,14,16,15,14,14,14,20,27,18,12,12,10,14,15,21,11,10,14,14,11,13,17,14,12,13,23,22,10,14,10,14,10,10,17,16,16,18,14,14,14,12,10,12,12,16,13,17,11,11,18,14,15,14,16,10,17,12,13,21,18,18,13,18,15,17,10,18,10,11,11,13,20,10,17,26,13,19,20,12,28,15,13,19,13,12,23,21,20,17,13,19,16,12,14,14,21,17,16,15,13,14,17,14,15,12,11,15,20,16,14,19,16,18,15,12,16,14,13,15,10,15,15,11,15,17,17,14,15,15,17,14,14,10,13,18,15,11,11,14,11,16,13,12,13,24,24,16,11,11,14,13,19,13,17,22,16,25,12,13,15,16,16,13,10,13,15,11,18,12,11,19,14,19,17,18,17,10,11,10,14,13,11,21,14,14,19,18,15,11,14,18,15,13,16,12,20,14,16,13,11,10,18,25,17,11,18,12,19,15,25,14,12,12,17,19,14,13,13,15,13,13,15,4,2,0,3,3,3,4,1,3,2,1,8,1,3,3,4,3,4,0,4,2,3,2,1,5,0,2,6,5,5,4,1,2,3,1,0,0,1,2,1,2,4,2,9,0,3,6,1,1,2,2,2,1,1,0,6,2,4,1,5,3,2,2,3,2,1,4,1,3,2,4,3,2,0,2,10,2,2,3,2,1,4,0,1,2,1,0,3,2,0,2,6,3,5,2,0,3,2,2,2,2,3,4,3,1,1,4,9,3,3,2,1,2,2,1,2,1,4,1,3,1,2,4,8,1,0,1,2,3,1,2,2,3,3,2,3,3,4,3,8,3,2,2,3,1,3,2,5,3,1,2,3,1,2,3,8,4,3,2,3,2,3,2,2,2,1,4,2,2,3,3,7,2,2,1,6,1,2,2,5,4,1,1,3,2,3,5,10,3,2,5,2,5,0,3,3,1,4,4,3,7,3,2,6,2,3,4,0,3,3,3,1,3,3,4,2,1,3,1,7,2,3,2,5,1,2,5,3,3,1,2,2,5,1,1,9,0,3,0,1,3,3,5,3,3,1,2,3,0,3,1,10,1,3,0,3,3,4,3,1,2,2,1,1,3,0,2,6,3,6,1,2,1,1,4,1,4,2,4,4,4,1,5,8,3,2,4,0,0,2,1,2,1,3,2,1,4,0,3,10,4,5,1,2,3,2,3,2,4,1,3,3,2,0,1,7,2,3,3,2,0,0,1
8235007,9,8,8,6,10,9,8,6,9,6,8,9,12,11,9,6,16,6,14,8,8,8,6,10,15,10,6,9,7,8,11,11,8,11,12,9,9,6,6,15,7,6,19,8,13,7,19,9,7,13,9,8,15,7,9,9,12,12,7,9,10,9,13,8,8,10,7,7,9,11,11,7,12,13,13,11,12,7,17,12,12,7,7,7,7,8,8,9,8,11,11,7,12,10,10,12,10,9,8,8,14,13,8,7,7,10,7,7,10,13,7,16,11,14,16,8,15,9,9,13,7,14,8,11,9,6,7,6,8,12,8,6,8,6,16,6,9,8,6,7,15,9,11,9,7,13,7,7,6,9,16,7,14,9,9,9,9,14,6,9,7,7,11,7,7,11,15,13,6,6,7,12,6,7,11,9,8,11,9,15,7,7,7,10,6,12,6,9,15,7,9,8,6,7,6,6,9,18,8,6,9,7,9,9,10,14,9,6,8,8,7,8,6,10,9,9,12,8,11,16,8,12,8,7,12,8,9,6,6,8,17,6,6,8,8,11,6,12,8,10,7,7,13,13,6,11,6,6,18,7,8,10,11,10,9,13,7,10,7,10,6,12,7,10,9,11,11,14,9,13,9,14,6,10,6,7,7,10,11,6,9,7,12,11,8,7,9,8,12,6,7,6,8,13,6,7,6,11,12,8,15,9,23,9,9,10,7,8,6,9,10,9,10,8,8,9,12,8,9,10,3,2,0,3,1,1,1,3,0,3,2,6,3,1,0,2,1,2,1,2,1,2,2,1,2,0,1,5,0,1,2,1,2,1,1,1,0,0,3,2,1,1,0,7,1,1,2,0,1,0,2,4,1,3,2,3,1,3,0,5,1,1,1,4,0,0,0,1,0,1,2,2,2,1,1,7,1,0,0,1,1,1,2,1,0,2,3,3,1,2,2,6,3,1,2,2,1,2,1,2,0,2,1,1,1,2,0,5,3,2,1,1,2,1,1,1,0,2,3,1,2,3,2,5,0,0,0,2,0,0,2,1,0,3,3,1,3,3,1,5,2,3,2,2,3,0,1,0,1,2,0,0,1,1,1,2,3,0,1,0,1,1,0,1,2,1,2,1,0,1,0,5,0,3,2,1,3,3,2,4,2,2,1,2,1,3,0,4,1,0,2,1,0,2,1,2,3,0,1,2,2,1,0,5,1,2,0,2,2,0,0,0,2,2,2,0,4,2,1,5,2,1,4,2,1,2,0,1,0,3,2,2,2,1,2,3,2,1,1,1,0,1,2,1,3,2,3,3,0,3,2,4,2,1,1,1,3,0,1,3,2,0,2,0,3,3,2,5,0,0,1,2,0,2,0,4,0,3,1,3,1,1,0,5,1,4,2,0,2,2,2,2,1,1,2,1,1,2,2,5,0,2,2,2,1,1,0,3,2,0,1,1,3,2,1,6,2,2,1,0,0,0,1
8236008,5,3,3,8,5,5,9,3,3,3,3,3,3,8,4,7,4,3,7,5,5,3,3,3,5,3,6,3,3,6,4,7,4,3,6,3,3,6,4,4,5,6,3,3,3,3,3,9,6,3,5,3,3,5,5,3,7,11,3,3,8,3,2,2,2,2,5,4,2,4,2,2,3,2,2,2,2,2,2,6,4,2,2,2,2,2,2,5,2,2,2,2,2,2,2,3,3,2,6,2,7,2,4,2,5,3,4,2,6,4,2,2,2,3,2,5,2,2,2,3,2,2,2,2,3,2,3,4,2,2,2,3,6,2,2,2,6,6,5,4,6,4,3,3,3,5,3,4,4,3,4,3,3,3,3,7,5,3,4,3,3,8,3,3,3,3,6,3,3,5,3,4,5,5,3,5,3,3,3,4,3,4,6,3,4,3,6,5,8,3,5,3,4,4,3,3,3,6,3,3,3,4,6,3,4,3,5,8,5,12,5,3,3,3,3,6,5,3,3,3,3,4,5,3,4,3,8,3,3,5,3,4,3,7,4,4,3,3,3,8,6,3,3,12,3,4,3,3,12,3,3,3,12,4,7,4,9,4,4,4,5,3,4,3,5,3,3,6,3,5,3,5,3,3,4,4,12,9,7,4,5,3,5,3,3,5,5,6,5,4,3,3,6,3,3,3,6,4,6,3,7,3,3,3,10,10,5,7,3,4,3,3,6,7,4,4,10,3,7,3,0,0,0,1,0,2,0,2,0,2,0,3,0,3,1,3,1,3,3,0,0,0,0,0,0,1,0,1,2,1,0,1,1,0,1,1,1,0,0,0,0,0,1,2,1,0,2,1,0,0,1,1,2,2,1,0,0,0,2,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,0,1,0,1,0,1,2,0,1,1,1,1,0,0,0,2,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,2,0,2,0,1,0,1,0,1,0,0,1,0,0,1,0,2,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,2,1,2,0,0,0,0,2,2,1,1,1,2,1,0,0,2,0,1,0,0,0,0,0,1,1,1,0,2,1,0,3,2,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,3,1,1,1,2,1,1,0,1,1,1,0,0,0,1,0,2,1,1,1,0,1,1,2,0,1,1,0,2,1,1,0,1,0,1,0,1,0,0,1,0,1,0,3,0,1,1,0,3,0,2,0,1,1,0,1,0,1,1,0,1,1,2,0,2,1,1,1,0,1,1,0,2,0,1,0,0,1,1,0,3,1,0,0,0,0,1,0,3,1,0,0,1,0,1,0,3,0,0,2,2,1,0,1,0,1,0,0,1,0,1,0,1,1,3,0,1,2,1,0,0,1,1,0,1,1,1,0,3,0,0,1,0,0,0,1
8237009,5,4,4,4,5,4,4,5,6,4,8,11,12,8,7,11,5,4,7,8,4,6,6,4,7,4,10,5,8,6,4,9,9,4,11,4,4,5,6,7,4,9,6,7,4,6,7,7,6,7,7,6,11,4,7,5,5,4,8,6,9,6,4,4,6,5,4,4,5,6,9,4,14,5,5,7,8,7,4,4,6,5,4,6,4,4,5,4,7,4,11,4,7,7,8,9,5,8,5,8,4,9,7,6,4,5,5,8,11,4,4,11,5,4,4,4,9,6,5,11,4,4,4,10,9,4,4,4,4,4,10,11,7,4,4,9,4,6,3,4,6,14,3,4,3,3,7,3,4,6,3,3,10,9,6,3,4,3,4,4,3,3,3,3,8,3,4,3,4,4,11,4,3,9,4,4,3,3,3,5,5,8,7,6,3,6,6,3,7,5,3,9,5,7,6,4,8,3,3,3,3,3,4,3,9,7,3,5,3,3,4,3,9,3,3,3,4,6,12,5,5,3,4,3,4,4,6,3,9,4,3,3,5,4,5,5,9,4,5,10,4,4,8,8,4,8,7,4,4,4,4,5,5,4,8,8,6,10,6,4,4,4,12,6,8,6,7,4,7,4,5,4,5,4,6,4,7,5,4,7,4,11,6,4,16,7,6,4,13,6,7,4,4,9,13,8,4,4,4,11,4,6,8,8,7,4,6,6,7,8,5,7,4,8,4,15,8,5,4,4,0,0,2,1,1,0,1,0,1,1,1,2,0,0,1,1,2,0,3,0,2,2,0,1,3,2,2,2,1,0,2,1,3,1,1,2,1,0,1,1,2,1,1,2,0,1,0,1,1,1,0,3,2,1,1,1,1,1,2,3,0,2,2,1,2,0,2,2,0,1,1,1,1,1,0,3,2,1,0,0,1,1,0,0,0,2,1,2,0,1,0,3,1,1,0,2,2,2,1,0,1,0,2,0,1,0,3,4,0,0,1,0,1,3,1,1,2,1,1,3,1,2,1,4,0,1,0,1,1,1,1,1,0,0,1,1,0,1,2,2,2,1,1,0,0,1,0,1,0,0,0,2,0,1,0,3,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,3,1,0,2,0,1,0,2,1,1,0,0,0,1,0,1,3,2,0,2,1,0,1,0,1,0,0,0,1,1,2,1,3,0,1,1,1,1,2,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,2,2,1,1,0,1,1,1,2,2,0,1,0,2,2,1,0,3,3,1,1,3,0,0,3,1,0,2,1,1,1,1,1,0,1,0,0,1,2,0,3,2,1,0,2,1,0,0,0,1,1,1,0,0,1,0,2,1,2,1,2,0,1,0,3,1,0,1,1,1,0,2,4,0,2,1,2,0,0,1
